id,wkt
,"POLYGON ((9.691090774536132 1.4047260284423828, 9.668033111020009 1.170617642023029, 9.599746213549677 0.945505909604275, 9.488854309299187 0.7380417488188602, 9.33961891195999 0.5561978910185259, 9.157775054159655 0.4069624936793286, 8.95031089337424 0.2960705894288387, 8.725199160955487 0.2277836919585063, 8.491090774536133 0.2047260284423829, 8.256982388116779 0.2277836919585063, 8.031870655698025 0.2960705894288387, 7.82440649491261 0.4069624936793285, 7.642562637112276 0.5561978910185258, 7.493327239773079 0.7380417488188602, 7.3824353355225885 0.9455059096042755, 7.314148438052256 1.1706176420230296, 7.291090774536133 1.4047260284423837, 7.314148438052257 1.638834414861738, 7.382435335522589 1.863946147280492, 7.4933272397730795 2.0714103080659068, 7.6425626371122775 2.2532541658662413, 7.824406494912612 2.4024895632054384, 8.031870655698027 2.513381467455928, 8.256982388116782 2.5816683649262595, 8.491090774536136 2.604726028442383, 8.72519916095549 2.5816683649262586, 8.950310893374244 2.5133814674559254, 9.157775054159659 2.402489563205435, 9.339618911959993 2.253254165866237, 9.488854309299189 2.071410308065902, 9.599746213549679 1.8639461472804864, 9.66803311102001 1.638834414861732, 9.691090774536132 1.4047260284423828))"
,POINT (8.49116325378418 1.4047260284423828)
,"POLYGON ((9.691163253784179 1.4047260284423828, 9.668105590268055 1.170617642023029, 9.599818692797724 0.945505909604275, 9.488926788547234 0.7380417488188602, 9.339691391208037 0.5561978910185259, 9.157847533407702 0.4069624936793286, 8.950383372622287 0.2960705894288387, 8.725271640203534 0.2277836919585063, 8.49116325378418 0.2047260284423829, 8.257054867364825 0.2277836919585063, 8.031943134946072 0.2960705894288387, 7.824478974160657 0.4069624936793285, 7.6426351163603226 0.5561978910185258, 7.4933997190211254 0.7380417488188602, 7.382507814770635 0.9455059096042755, 7.314220917300303 1.1706176420230296, 7.2911632537841795 1.4047260284423837, 7.314220917300304 1.638834414861738, 7.382507814770636 1.863946147280492, 7.493399719021126 2.0714103080659068, 7.642635116360324 2.2532541658662413, 7.824478974160659 2.4024895632054384, 8.031943134946074 2.513381467455928, 8.257054867364829 2.5816683649262595, 8.491163253784183 2.604726028442383, 8.725271640203538 2.5816683649262586, 8.95038337262229 2.5133814674559254, 9.157847533407706 2.402489563205435, 9.33969139120804 2.253254165866237, 9.488926788547236 2.071410308065902, 9.599818692797726 1.8639461472804864, 9.668105590268057 1.638834414861732, 9.691163253784179 1.4047260284423828))"
,POINT (12.532289505004883 1.4047260284423828)
,"POLYGON ((13.732289505004882 1.4047260284423828, 13.709231841488759 1.170617642023029, 13.640944944018427 0.945505909604275, 13.530053039767937 0.7380417488188602, 13.38081764242874 0.5561978910185259, 13.198973784628405 0.4069624936793286, 12.99150962384299 0.2960705894288387, 12.766397891424237 0.2277836919585063, 12.532289505004883 0.2047260284423829, 12.298181118585529 0.2277836919585063, 12.073069386166775 0.2960705894288387, 11.86560522538136 0.4069624936793285, 11.683761367581026 0.5561978910185258, 11.534525970241829 0.7380417488188602, 11.423634065991338 0.9455059096042755, 11.355347168521007 1.1706176420230296, 11.332289505004884 1.4047260284423837, 11.355347168521007 1.638834414861738, 11.42363406599134 1.863946147280492, 11.53452597024183 2.0714103080659068, 11.683761367581027 2.2532541658662413, 11.865605225381362 2.4024895632054384, 12.073069386166777 2.513381467455928, 12.298181118585532 2.5816683649262595, 12.532289505004886 2.604726028442383, 12.76639789142424 2.5816683649262586, 12.991509623842994 2.5133814674559254, 13.198973784628409 2.402489563205435, 13.380817642428743 2.253254165866237, 13.530053039767939 2.071410308065902, 13.640944944018429 1.8639461472804864, 13.70923184148876 1.638834414861732, 13.732289505004882 1.4047260284423828))"
,POINT (12.532289505004883 0.5297260284423828)
,"POLYGON ((13.732289505004882 0.5297260284423828, 13.709231841488759 0.2956176420230289, 13.640944944018427 0.0705059096042751, 13.530053039767937 -0.1369582511811398, 13.38081764242874 -0.3188021089814741, 13.198973784628405 -0.4680375063206714, 12.99150962384299 -0.5789294105711613, 12.766397891424237 -0.6472163080414937, 12.532289505004883 -0.6702739715576171, 12.298181118585529 -0.6472163080414937, 12.073069386166775 -0.5789294105711613, 11.86560522538136 -0.4680375063206715, 11.683761367581026 -0.3188021089814742, 11.534525970241829 -0.1369582511811398, 11.423634065991338 0.0705059096042755, 11.355347168521007 0.2956176420230295, 11.332289505004884 0.5297260284423837, 11.355347168521007 0.7638344148617379, 11.42363406599134 0.9889461472804919, 11.53452597024183 1.1964103080659068, 11.683761367581027 1.3782541658662413, 11.865605225381362 1.5274895632054384, 12.073069386166777 1.6383814674559278, 12.298181118585532 1.7066683649262597, 12.532289505004886 1.7297260284423828, 12.76639789142424 1.7066683649262586, 12.991509623842994 1.6383814674559256, 13.198973784628409 1.5274895632054348, 13.380817642428743 1.3782541658662368, 13.530053039767939 1.1964103080659019, 13.640944944018429 0.9889461472804864, 13.70923184148876 0.763834414861732, 13.732289505004882 0.5297260284423828))"
,POINT (12.083314895629883 1.9881000518798828)
,"POLYGON ((13.283314895629882 1.9881000518798828, 13.260257232113759 1.753991665460529, 13.191970334643427 1.528879933041775, 13.081078430392937 1.3214157722563602, 12.93184303305374 1.139571914456026, 12.749999175253405 0.9903365171168286, 12.54253501446799 0.8794446128663387, 12.317423282049237 0.8111577153960063, 12.083314895629883 0.7881000518798829, 11.849206509210529 0.8111577153960063, 11.624094776791775 0.8794446128663387, 11.41663061600636 0.9903365171168285, 11.234786758206026 1.1395719144560257, 11.085551360866829 1.3214157722563602, 10.974659456616338 1.5288799330417755, 10.906372559146007 1.7539916654605296, 10.883314895629884 1.9881000518798837, 10.906372559146007 2.222208438299238, 10.97465945661634 2.4473201707179917, 11.08555136086683 2.6547843315034068, 11.234786758206027 2.8366281893037413, 11.416630616006362 2.9858635866429384, 11.624094776791777 3.096755490893428, 11.849206509210532 3.1650423883637595, 12.083314895629886 3.188100051879883, 12.31742328204924 3.1650423883637586, 12.542535014467994 3.0967554908934254, 12.749999175253409 2.985863586642935, 12.931843033053743 2.836628189303737, 13.081078430392939 2.654784331503402, 13.191970334643429 2.4473201707179864, 13.26025723211376 2.222208438299232, 13.283314895629882 1.9881000518798828))"
,POINT (10.085084915161133 1.9881000518798828)
,"POLYGON ((11.285084915161132 1.9881000518798828, 11.262027251645009 1.753991665460529, 11.193740354174677 1.528879933041775, 11.082848449924187 1.3214157722563602, 10.93361305258499 1.139571914456026, 10.751769194784655 0.9903365171168286, 10.54430503399924 0.8794446128663387, 10.319193301580487 0.8111577153960063, 10.085084915161133 0.7881000518798829, 9.850976528741779 0.8111577153960063, 9.625864796323025 0.8794446128663387, 9.41840063553761 0.9903365171168285, 9.236556777737276 1.1395719144560257, 9.087321380398079 1.3214157722563602, 8.976429476147588 1.5288799330417755, 8.908142578677257 1.7539916654605296, 8.885084915161134 1.9881000518798837, 8.908142578677257 2.222208438299238, 8.97642947614759 2.4473201707179917, 9.08732138039808 2.6547843315034068, 9.236556777737277 2.8366281893037413, 9.418400635537612 2.9858635866429384, 9.625864796323027 3.096755490893428, 9.850976528741782 3.1650423883637595, 10.085084915161136 3.188100051879883, 10.31919330158049 3.1650423883637586, 10.544305033999244 3.0967554908934254, 10.751769194784659 2.985863586642935, 10.933613052584993 2.836628189303737, 11.082848449924189 2.654784331503402, 11.193740354174679 2.4473201707179864, 11.26202725164501 2.222208438299232, 11.285084915161132 1.9881000518798828))"
,POINT (10.085084915161133 2.5040531158447266)
,"POLYGON ((11.285084915161132 2.5040531158447266, 11.262027251645009 2.2699447294253727, 11.193740354174677 2.044832997006619, 11.082848449924187 1.837368836221204, 10.93361305258499 1.6555249784208697, 10.751769194784655 1.5062895810816723, 10.54430503399924 1.3953976768311824, 10.319193301580487 1.32711077936085, 10.085084915161133 1.3040531158447266, 9.850976528741779 1.32711077936085, 9.625864796323025 1.3953976768311824, 9.41840063553761 1.5062895810816723, 9.236556777737276 1.6555249784208694, 9.087321380398079 1.837368836221204, 8.976429476147588 2.044832997006619, 8.908142578677257 2.269944729425373, 8.885084915161134 2.5040531158447275, 8.908142578677257 2.7381615022640817, 8.97642947614759 2.9632732346828354, 9.08732138039808 3.1707373954682505, 9.236556777737277 3.352581253268585, 9.418400635537612 3.501816650607782, 9.625864796323027 3.612708554858272, 9.850976528741782 3.6809954523286033, 10.085084915161136 3.7040531158447267, 10.31919330158049 3.6809954523286024, 10.544305033999244 3.612708554858269, 10.751769194784659 3.5018166506077786, 10.933613052584993 3.3525812532685806, 11.082848449924189 3.1707373954682456, 11.193740354174679 2.96327323468283, 11.26202725164501 2.738161502264076, 11.285084915161132 2.5040531158447266))"
,POINT (10.085084915161133 2.504091262817383)
,"POLYGON ((11.285084915161132 2.504091262817383, 11.262027251645009 2.269982876398029, 11.193740354174677 2.0448711439792753, 11.082848449924187 1.8374069831938602, 10.93361305258499 1.655563125393526, 10.751769194784655 1.5063277280543286, 10.54430503399924 1.3954358238038387, 10.319193301580487 1.3271489263335063, 10.085084915161133 1.3040912628173829, 9.850976528741779 1.3271489263335063, 9.625864796323025 1.3954358238038387, 9.41840063553761 1.5063277280543286, 9.236556777737276 1.6555631253935257, 9.087321380398079 1.8374069831938602, 8.976429476147588 2.0448711439792753, 8.908142578677257 2.2699828763980294, 8.885084915161134 2.5040912628173837, 8.908142578677257 2.738199649236738, 8.97642947614759 2.9633113816554917, 9.08732138039808 3.1707755424409068, 9.236556777737277 3.3526194002412413, 9.418400635537612 3.5018547975804384, 9.625864796323027 3.612746701830928, 9.850976528741782 3.6810335993012595, 10.085084915161136 3.704091262817383, 10.31919330158049 3.6810335993012586, 10.544305033999244 3.6127467018309254, 10.751769194784659 3.501854797580435, 10.933613052584993 3.352619400241237, 11.082848449924189 3.170775542440902, 11.193740354174679 2.9633113816554864, 11.26202725164501 2.738199649236732, 11.285084915161132 2.504091262817383))"
,POINT (12.083314895629883 2.504091262817383)
,"POLYGON ((13.283314895629882 2.504091262817383, 13.260257232113759 2.269982876398029, 13.191970334643427 2.0448711439792753, 13.081078430392937 1.8374069831938602, 12.93184303305374 1.655563125393526, 12.749999175253405 1.5063277280543286, 12.54253501446799 1.3954358238038387, 12.317423282049237 1.3271489263335063, 12.083314895629883 1.3040912628173829, 11.849206509210529 1.3271489263335063, 11.624094776791775 1.3954358238038387, 11.41663061600636 1.5063277280543286, 11.234786758206026 1.6555631253935257, 11.085551360866829 1.8374069831938602, 10.974659456616338 2.0448711439792753, 10.906372559146007 2.2699828763980294, 10.883314895629884 2.5040912628173837, 10.906372559146007 2.738199649236738, 10.97465945661634 2.9633113816554917, 11.08555136086683 3.1707755424409068, 11.234786758206027 3.3526194002412413, 11.416630616006362 3.5018547975804384, 11.624094776791777 3.612746701830928, 11.849206509210532 3.6810335993012595, 12.083314895629886 3.704091262817383, 12.31742328204924 3.6810335993012586, 12.542535014467994 3.6127467018309254, 12.749999175253409 3.501854797580435, 12.931843033053743 3.352619400241237, 13.081078430392939 3.170775542440902, 13.191970334643429 2.9633113816554864, 13.26025723211376 2.738199649236732, 13.283314895629882 2.504091262817383))"
,POINT (12.083314895629883 1.9881000518798828)
,"POLYGON ((13.283314895629882 1.9881000518798828, 13.260257232113759 1.753991665460529, 13.191970334643427 1.528879933041775, 13.081078430392937 1.3214157722563602, 12.93184303305374 1.139571914456026, 12.749999175253405 0.9903365171168286, 12.54253501446799 0.8794446128663387, 12.317423282049237 0.8111577153960063, 12.083314895629883 0.7881000518798829, 11.849206509210529 0.8111577153960063, 11.624094776791775 0.8794446128663387, 11.41663061600636 0.9903365171168285, 11.234786758206026 1.1395719144560257, 11.085551360866829 1.3214157722563602, 10.974659456616338 1.5288799330417755, 10.906372559146007 1.7539916654605296, 10.883314895629884 1.9881000518798837, 10.906372559146007 2.222208438299238, 10.97465945661634 2.4473201707179917, 11.08555136086683 2.6547843315034068, 11.234786758206027 2.8366281893037413, 11.416630616006362 2.9858635866429384, 11.624094776791777 3.096755490893428, 11.849206509210532 3.1650423883637595, 12.083314895629886 3.188100051879883, 12.31742328204924 3.1650423883637586, 12.542535014467994 3.0967554908934254, 12.749999175253409 2.985863586642935, 12.931843033053743 2.836628189303737, 13.081078430392939 2.654784331503402, 13.191970334643429 2.4473201707179864, 13.26025723211376 2.222208438299232, 13.283314895629882 1.9881000518798828))"
,POINT (9.434083938598633 1.7412738800048828)
,"POLYGON ((10.634083938598632 1.7412738800048828, 10.611026275082509 1.507165493585529, 10.542739377612177 1.282053761166775, 10.431847473361687 1.0745896003813602, 10.28261207602249 0.8927457425810259, 10.100768218222155 0.7435103452418286, 9.89330405743674 0.6326184409913387, 9.668192325017987 0.5643315435210063, 9.434083938598633 0.5412738800048829, 9.199975552179279 0.5643315435210063, 8.974863819760525 0.6326184409913387, 8.76739965897511 0.7435103452418285, 8.585555801174776 0.8927457425810258, 8.436320403835579 1.0745896003813602, 8.325428499585088 1.2820537611667755, 8.257141602114757 1.5071654935855296, 8.234083938598634 1.7412738800048837, 8.257141602114757 1.975382266424238, 8.32542849958509 2.2004939988429917, 8.43632040383558 2.4079581596284068, 8.585555801174777 2.5898020174287413, 8.767399658975112 2.7390374147679384, 8.974863819760527 2.849929319018428, 9.199975552179282 2.9182162164887595, 9.434083938598636 2.941273880004883, 9.66819232501799 2.9182162164887586, 9.893304057436744 2.8499293190184254, 10.100768218222159 2.739037414767935, 10.282612076022493 2.589802017428737, 10.431847473361689 2.407958159628402, 10.542739377612179 2.2004939988429864, 10.61102627508251 1.975382266424232, 10.634083938598632 1.7412738800048828))"
,POINT (6.852296829223633 1.7412738800048828)
,"POLYGON ((8.052296829223632 1.7412738800048828, 8.029239165707509 1.507165493585529, 7.960952268237177 1.282053761166775, 7.850060363986687 1.0745896003813602, 7.70082496664749 0.8927457425810259, 7.518981108847155 0.7435103452418286, 7.31151694806174 0.6326184409913387, 7.086405215642987 0.5643315435210063, 6.852296829223633 0.5412738800048829, 6.6181884428042785 0.5643315435210063, 6.393076710385525 0.6326184409913387, 6.18561254960011 0.7435103452418285, 6.003768691799776 0.8927457425810258, 5.854533294460579 1.0745896003813602, 5.7436413902100885 1.2820537611667755, 5.675354492739756 1.5071654935855296, 5.652296829223633 1.7412738800048837, 5.675354492739757 1.975382266424238, 5.743641390210089 2.2004939988429917, 5.8545332944605795 2.4079581596284068, 6.0037686917997775 2.5898020174287413, 6.185612549600112 2.7390374147679384, 6.393076710385527 2.849929319018428, 6.618188442804281 2.9182162164887595, 6.8522968292236355 2.941273880004883, 7.08640521564299 2.9182162164887586, 7.311516948061744 2.8499293190184254, 7.518981108847159 2.739037414767935, 7.700824966647493 2.589802017428737, 7.85006036398669 2.407958159628402, 7.960952268237179 2.2004939988429864, 8.02923916570751 1.975382266424232, 8.052296829223632 1.7412738800048828))"
,POINT (6.852296829223633 2.7284183502197266)
,"POLYGON ((8.052296829223632 2.7284183502197266, 8.029239165707509 2.4943099638003727, 7.960952268237177 2.269198231381619, 7.850060363986687 2.061734070596204, 7.70082496664749 1.8798902127958697, 7.518981108847155 1.7306548154566723, 7.31151694806174 1.6197629112061824, 7.086405215642987 1.55147601373585, 6.852296829223633 1.5284183502197266, 6.6181884428042785 1.55147601373585, 6.393076710385525 1.6197629112061824, 6.18561254960011 1.7306548154566723, 6.003768691799776 1.8798902127958694, 5.854533294460579 2.061734070596204, 5.7436413902100885 2.269198231381619, 5.675354492739756 2.494309963800373, 5.652296829223633 2.7284183502197275, 5.675354492739757 2.9625267366390817, 5.743641390210089 3.1876384690578354, 5.8545332944605795 3.3951026298432505, 6.0037686917997775 3.576946487643585, 6.185612549600112 3.726181884982782, 6.393076710385527 3.837073789233272, 6.618188442804281 3.9053606867036033, 6.8522968292236355 3.9284183502197267, 7.08640521564299 3.9053606867036024, 7.311516948061744 3.837073789233269, 7.518981108847159 3.7261818849827786, 7.700824966647493 3.5769464876435806, 7.85006036398669 3.3951026298432456, 7.960952268237179 3.18763846905783, 8.02923916570751 2.962526736639076, 8.052296829223632 2.7284183502197266))"
